ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,apnea,tags,notes
2023-12-05T20:59:59-05:00,"Monday, Dec 4, 2023","Tuesday, Dec 5, 2023",2023-12-05 02:21:00,2023-12-05 10:19:00,07:58:00,00:01:00,00:00:00,1,07:57:00,07:44:25,99.8,94.9,05:44:06,05:33:06,03:35:25,01:43:43,49.8,53.3,79.5,66.2,47.0,50.4,60,127,51,56,,,,,,,,,
2023-12-06T20:59:59-05:00,"Tuesday, Dec 5, 2023","Wednesday, Dec 6, 2023",2023-12-06 03:44:00,2023-12-06 10:03:00,06:19:00,00:13:00,00:00:00,1,06:06:00,07:30:42,96.6,94.7,04:28:19,05:24:18,02:23:13,02:04:10,49.2,53.3,,,48.0,50.1,179,139,127,63,,,,,,,,,
2023-12-10T20:59:59-05:00,"Saturday, Dec 9, 2023","Sunday, Dec 10, 2023",2023-12-10 02:40:00,2023-12-10 10:26:00,07:46:00,00:34:00,00:00:00,1,07:12:00,07:18:00,92.7,94.5,05:11:19,05:14:58,00:00:00,01:36:32,51.7,53.5,57.5,63.5,46.0,49.9,188,128,107,69,,,,,,,,,
2023-12-11T20:59:59-05:00,"Sunday, Dec 10, 2023","Monday, Dec 11, 2023",2023-12-11 02:42:00,2023-12-11 10:46:00,08:04:00,00:32:00,00:00:00,1,07:32:00,07:26:25,93.4,96.0,06:12:46,05:26:39,02:30:40,01:53:53,50.3,53.4,61.8,64.6,47.0,49.9,161,128,112,78,,,,,,,,,
2023-12-12T20:59:59-05:00,"Monday, Dec 11, 2023","Tuesday, Dec 12, 2023",2023-12-12 02:08:00,2023-12-12 10:51:00,08:43:00,00:55:00,00:00:00,1,07:48:00,07:24:51,89.5,94.5,06:21:18,05:29:10,03:13:39,02:21:33,49.2,51.1,58.0,62.6,46.0,48.4,154,144,84,87,,,,,,,,,
2023-12-13T20:59:59-05:00,"Tuesday, Dec 12, 2023","Wednesday, Dec 13, 2023",2023-12-13 02:37:00,2023-12-13 09:49:00,07:12:00,00:40:00,00:00:00,1,06:32:00,07:10:08,90.7,93.7,04:24:40,05:16:51,01:56:09,02:11:38,52.2,51.3,52.8,60.7,47.8,48.1,124,148,82,86,,,,,,,,,
2023-12-14T20:59:59-05:00,"Wednesday, Dec 13, 2023","Thursday, Dec 14, 2023",2023-12-14 02:20:00,2023-12-14 10:34:00,08:14:00,00:12:00,00:00:00,1,08:02:00,07:18:25,97.6,94.3,06:06:40,05:29:53,01:17:45,02:08:07,49.9,50.3,58.7,59.7,51.0,47.5,69,134,61,89,,,,,,,,,
2023-12-15T20:59:59-05:00,"Thursday, Dec 14, 2023","Friday, Dec 15, 2023",2023-12-15 01:57:00,2023-12-15 09:22:00,07:25:00,00:29:00,00:00:00,1,06:56:00,07:09:42,93.5,93.4,04:32:06,05:19:35,01:14:17,01:47:57,49.9,50.4,49.1,55.3,46.0,47.4,126,143,90,95,,,,,,,,,
2023-12-16T20:59:59-05:00,"Friday, Dec 15, 2023","Saturday, Dec 16, 2023",2023-12-16 03:00:00,2023-12-16 10:15:00,07:15:00,00:00:00,00:00:00,1,07:15:00,07:19:34,100.0,93.9,05:12:00,05:25:50,00:00:00,01:27:30,51.5,50.7,,,46.0,47.1,74,128,62,85,,,,,,,,,
2023-12-18T20:59:59-05:00,"Sunday, Dec 17, 2023","Monday, Dec 18, 2023",2023-12-18 02:09:00,2023-12-18 12:43:00,10:34:00,01:04:00,00:00:00,1,09:30:00,07:39:17,89.9,93.5,06:39:59,05:38:30,03:45:00,01:59:38,47.5,50.1,61.8,60.1,51.0,47.8,73,112,61,79,,,,,,,,,
2023-12-19T20:59:59-05:00,"Monday, Dec 18, 2023","Tuesday, Dec 19, 2023",2023-12-19 01:48:00,2023-12-19 12:10:00,10:22:00,01:49:00,00:00:00,1,08:33:00,07:48:00,82.5,92.0,05:16:13,05:30:25,02:19:55,01:58:06,48.7,49.8,,,49.0,48.1,89,101,78,74,,,,,,,,,
2023-12-21T20:59:59-05:00,"Wednesday, Dec 20, 2023","Thursday, Dec 21, 2023",2023-12-21 02:30:00,2023-12-21 08:46:00,06:16:00,01:10:00,00:00:00,1,05:06:00,07:24:51,81.4,90.8,03:23:45,05:05:03,00:58:17,01:38:46,49.3,49.9,,,46.0,48.1,54,87,48,69,,,,,,,,,
2023-12-23T20:59:59-05:00,"Friday, Dec 22, 2023","Saturday, Dec 23, 2023",2023-12-23 03:42:00,2023-12-23 12:01:00,08:19:00,01:03:00,00:00:00,1,07:16:00,07:31:08,87.4,90.3,04:45:30,05:08:02,01:41:44,01:36:42,64.2,51.6,67.3,63.7,57.0,49.4,116,86,55,65,,,,,,,,,
2023-12-24T20:59:59-05:00,"Saturday, Dec 23, 2023","Sunday, Dec 24, 2023",2023-12-24 02:15:00,2023-12-24 09:49:00,07:34:00,00:52:00,00:00:00,1,06:42:00,07:19:42,88.5,89.0,05:11:19,05:00:07,02:43:47,01:49:00,49.3,51.5,72.8,65.7,50.0,49.3,70,86,65,65,,,,,,,,,
2023-12-25T20:59:59-05:00,"Sunday, Dec 24, 2023","Monday, Dec 25, 2023",2023-12-25 02:00:00,2023-12-25 09:18:00,07:18:00,00:47:00,00:00:00,1,06:31:00,07:16:08,89.3,88.4,04:34:13,05:00:25,01:33:50,01:51:47,63.3,53.4,78.5,69.9,55.0,50.6,138,88,75,63,,,,,,,,,
2023-12-26T20:59:59-05:00,"Monday, Dec 25, 2023","Tuesday, Dec 26, 2023",2023-12-26 02:45:00,2023-12-26 13:02:00,10:17:00,02:12:00,00:00:00,1,08:05:00,07:23:17,78.6,85.4,05:54:48,05:06:32,02:26:58,02:12:47,59.6,54.6,56.8,66.8,55.0,51.9,78,88,61,63,,,,,,,,,
2023-12-27T20:59:59-05:00,"Tuesday, Dec 26, 2023","Wednesday, Dec 27, 2023",2023-12-27 02:22:00,2023-12-27 09:30:00,07:53:00,00:21:00,00:00:00,2,07:32:00,07:06:25,95.1,86.1,05:17:22,04:54:44,01:30:27,01:53:34,48.9,54.8,,,44.0,50.9,199,106,132,73,,,,,,,,,
2023-12-29T20:59:59-05:00,"Thursday, Dec 28, 2023","Friday, Dec 29, 2023",2023-12-28 23:22:00,2023-12-29 10:23:00,11:01:00,01:10:00,00:00:00,1,09:51:00,07:17:34,89.4,87.1,07:20:24,05:12:29,03:17:00,02:01:43,52.0,55.2,72.4,69.0,55.0,51.7,87,106,78,73,,,,,,,,,
2023-12-30T20:59:59-05:00,"Friday, Dec 29, 2023","Saturday, Dec 30, 2023",2023-12-30 02:25:00,2023-12-30 10:02:00,07:37:00,00:27:00,00:00:00,1,07:10:00,07:35:17,94.1,88.9,05:18:14,05:28:50,02:28:17,02:14:34,58.5,56.5,,,52.0,52.6,162,121,100,81,,,,,,,,,
2024-01-01T20:59:59-05:00,"Sunday, Dec 31, 2023","Monday, Jan 1, 2024",2024-01-01 04:24:00,2024-01-01 10:52:00,06:28:00,00:02:00,00:00:00,1,06:26:00,07:28:08,99.5,90.6,04:31:23,05:26:49,00:00:00,02:00:02,77.6,58.4,72.8,69.7,65.0,53.7,55,113,24,77,,,,,,,,,
2024-01-02T20:59:59-05:00,"Monday, Jan 1, 2024","Tuesday, Jan 2, 2024",2024-01-02 01:45:00,2024-01-02 11:55:00,10:10:00,00:52:00,00:00:00,1,09:18:00,07:50:25,91.5,91.1,07:25:03,05:45:55,04:31:02,02:15:22,48.9,58.4,,,45.0,53.0,63,112,56,75,,,,,,,,,
2024-01-04T20:59:59-05:00,"Wednesday, Jan 3, 2024","Thursday, Jan 4, 2024",2024-01-04 01:30:00,2024-01-04 11:01:00,09:31:00,02:47:00,00:00:00,1,06:44:00,07:52:17,70.8,88.4,03:58:19,05:40:47,00:43:17,02:08:08,53.3,57.0,,,58.0,53.4,85,104,64,74,,,,,,,,,
2024-01-06T20:59:59-05:00,"Friday, Jan 5, 2024","Saturday, Jan 6, 2024",2024-01-06 01:39:00,2024-01-06 10:22:00,08:43:00,02:09:00,00:00:00,1,06:34:00,07:39:17,75.3,87.9,04:29:54,05:28:40,00:45:28,01:53:38,69.2,58.3,,,52.0,53.0,42,99,28,69,,,,,,,,,
2024-01-15T20:59:59-05:00,"Sunday, Jan 14, 2024","Monday, Jan 15, 2024",2024-01-15 02:15:00,2024-01-15 15:23:00,13:08:00,05:17:00,00:00:00,1,07:51:00,07:42:00,59.8,82.9,05:33:07,05:30:55,02:31:56,02:02:25,50.1,58.5,56.8,71.0,58.0,55.0,127,89,97,64,,,,,,,,,
2024-01-16T20:59:59-05:00,"Monday, Jan 15, 2024","Tuesday, Jan 16, 2024",2024-01-16 01:45:00,2024-01-16 09:42:00,07:57:00,00:17:00,00:00:00,1,07:40:00,07:23:17,96.4,83.9,05:25:26,05:14:29,01:03:27,01:43:21,59.9,59.6,,,48.0,54.0,72,87,60,61,,,,,,,,,
2024-01-18T20:59:59-05:00,"Wednesday, Jan 17, 2024","Thursday, Jan 18, 2024",2024-01-18 01:11:00,2024-01-18 12:21:00,11:10:00,02:04:00,00:00:00,1,09:06:00,07:39:51,81.5,82.1,05:44:32,05:18:15,02:42:19,01:45:21,52.9,58.8,58.5,69.0,61.0,55.3,77,75,56,55,,,,,,,,,
2024-01-19T20:59:59-05:00,"Thursday, Jan 18, 2024","Friday, Jan 19, 2024",2024-01-19 02:40:00,2024-01-19 10:30:00,07:50:00,00:00:00,00:00:00,1,07:50:00,07:51:51,100.0,82.2,05:17:22,05:24:49,00:58:45,01:53:44,55.7,55.7,56.2,66.6,52.0,53.4,140,87,78,63,,,,,,,,,
2024-01-20T20:59:59-05:00,"Friday, Jan 19, 2024","Saturday, Jan 20, 2024",2024-01-20 02:07:00,2024-01-20 10:30:00,08:23:00,00:43:00,00:00:00,1,07:40:00,07:37:51,91.5,82.2,05:26:12,05:07:50,01:47:20,01:30:21,55.5,56.7,54.1,63.6,49.0,54.0,73,88,58,63,,,,,,,,,
2024-01-21T20:59:59-05:00,"Saturday, Jan 20, 2024","Sunday, Jan 21, 2024",2024-01-21 04:34:00,2024-01-21 12:15:00,07:41:00,01:16:00,00:00:00,1,06:25:00,07:35:08,83.5,84.0,04:42:28,05:14:09,00:00:00,01:24:10,70.5,59.1,,,58.0,54.0,79,87,33,58,,,,,,,,,
2024-01-23T20:59:59-05:00,"Monday, Jan 22, 2024","Tuesday, Jan 23, 2024",2024-01-23 02:57:00,2024-01-23 10:46:00,07:49:00,00:02:00,00:00:00,1,07:47:00,07:45:34,99.6,87.5,05:32:09,05:23:02,02:45:43,01:41:21,47.8,56.1,61.9,62.5,43.0,52.7,92,94,83,66,,,,,,,,,
2024-01-24T20:59:59-05:00,"Tuesday, Jan 23, 2024","Wednesday, Jan 24, 2024",2024-01-24 03:15:00,2024-01-24 10:48:00,07:33:00,00:40:00,00:00:00,1,06:53:00,07:37:17,91.2,91.9,04:59:36,05:18:15,01:51:12,01:35:32,52.1,56.3,54.8,62.2,49.0,51.4,114,92,95,66,,,,,,,,,
2024-01-25T20:59:59-05:00,"Wednesday, Jan 24, 2024","Thursday, Jan 25, 2024",2024-01-25 02:11:00,2024-01-25 10:30:00,08:19:00,00:21:00,00:00:00,1,07:58:00,07:39:51,95.8,91.9,05:14:09,05:16:38,00:44:49,01:32:52,50.0,54.9,54.8,59.3,46.0,51.1,98,96,82,69,,,,,,,,,
2024-01-26T20:59:59-05:00,"Thursday, Jan 25, 2024","Friday, Jan 26, 2024",2024-01-26 02:45:00,2024-01-26 10:46:00,08:01:00,00:22:00,00:00:00,1,07:39:00,07:27:25,95.4,93.8,05:04:45,05:10:57,00:00:00,01:09:41,52.0,54.8,56.6,59.1,46.0,49.0,85,97,68,71,,,,,,,,,
2024-01-27T20:59:59-05:00,"Friday, Jan 26, 2024","Saturday, Jan 27, 2024",2024-01-27 03:30:00,2024-01-27 13:15:00,09:45:00,01:06:00,00:00:00,1,08:39:00,07:34:25,88.7,92.2,05:51:18,05:15:48,02:37:16,01:23:45,48.1,53.7,,,53.0,49.1,82,89,63,69,,,,,,,,,
2024-01-29T20:59:59-05:00,"Sunday, Jan 28, 2024","Monday, Jan 29, 2024",2024-01-29 02:44:00,2024-01-29 11:15:00,08:31:00,01:35:00,00:00:00,1,06:56:00,07:28:08,81.4,90.8,05:08:18,05:13:15,02:24:00,01:29:00,51.0,53.1,53.8,59.4,45.0,48.6,186,105,100,75,,,,,,,,,
2024-01-30T20:59:59-05:00,"Monday, Jan 29, 2024","Tuesday, Jan 30, 2024",2024-01-30 02:14:00,2024-01-30 11:32:00,09:18:00,00:31:00,00:00:00,1,08:47:00,07:48:25,94.4,92.4,06:06:20,05:25:14,00:31:00,01:33:25,49.8,50.1,56.3,56.7,47.0,47.0,91,107,66,80,,,,,,,,,
2024-01-31T20:59:59-05:00,"Tuesday, Jan 30, 2024","Wednesday, Jan 31, 2024",2024-01-31 02:57:00,2024-01-31 10:21:00,07:24:00,00:01:00,00:00:00,1,07:23:00,07:45:00,99.8,92.4,05:25:58,05:24:20,01:16:23,01:20:40,50.8,50.5,56.0,55.9,50.0,48.0,61,102,50,75,,,,,,,,,
2024-02-01T20:59:59-05:00,"Wednesday, Jan 31, 2024","Thursday, Feb 1, 2024",2024-02-01 02:40:00,2024-02-01 10:19:00,07:39:00,01:07:00,00:00:00,1,06:32:00,07:42:00,85.4,91.6,04:38:12,05:21:17,02:21:07,01:24:56,47.5,49.9,61.1,56.8,46.0,47.6,94,100,70,71,,,,,,,,,
2024-02-02T20:59:59-05:00,"Thursday, Feb 1, 2024","Friday, Feb 2, 2024",2024-02-02 02:10:00,2024-02-02 10:33:00,08:23:00,00:49:00,00:00:00,1,07:34:00,07:38:34,90.3,90.8,06:06:54,05:28:49,02:25:56,01:39:23,65.0,52.0,70.5,59.0,49.0,48.0,127,104,70,70,,,,,,,,,
2024-02-03T20:59:59-05:00,"Friday, Feb 2, 2024","Saturday, Feb 3, 2024",2024-02-03 03:06:00,2024-02-03 10:10:00,07:04:00,01:11:00,00:00:00,1,05:53:00,07:23:25,83.3,89.0,04:26:49,05:23:24,02:08:22,01:57:43,50.0,51.7,56.6,59.0,48.0,48.3,114,108,78,71,,,,,,,,,
2024-02-04T20:59:59-05:00,"Saturday, Feb 3, 2024","Sunday, Feb 4, 2024",2024-02-04 02:24:00,2024-02-04 12:35:00,10:11:00,02:02:00,00:00:00,1,08:09:00,07:19:08,80.0,87.8,05:16:07,05:18:23,00:00:00,01:35:15,67.4,54.5,65.3,59.9,56.0,48.7,96,110,36,67,,,,,,,,,
2024-02-05T20:59:59-05:00,"Sunday, Feb 4, 2024","Monday, Feb 5, 2024",2024-02-05 01:15:00,2024-02-05 09:26:00,08:11:00,01:05:00,00:00:00,1,07:06:00,07:20:34,86.8,88.6,05:17:22,05:19:40,02:16:56,01:34:14,49.0,54.2,52.2,59.7,44.0,48.6,155,105,124,71,,,,,,,,,
2024-02-06T20:59:59-05:00,"Monday, Feb 5, 2024","Tuesday, Feb 6, 2024",2024-02-06 02:25:00,2024-02-06 09:46:00,07:21:00,00:18:00,00:00:00,1,07:03:00,07:05:42,95.9,88.8,04:50:52,05:08:54,01:12:56,01:40:14,48.8,54.1,55.3,59.6,43.0,48.0,111,108,93,75,,,,,,,,,
2024-02-07T20:59:59-05:00,"Tuesday, Feb 6, 2024","Wednesday, Feb 7, 2024",2024-02-07 03:00:00,2024-02-07 09:46:00,06:46:00,00:36:00,00:00:00,1,06:10:00,06:55:17,91.1,87.5,04:35:25,05:01:40,00:15:25,01:31:31,54.7,54.6,53.9,59.3,53.0,48.4,70,110,58,76,,,,,,,,,
2024-02-08T20:59:59-05:00,"Wednesday, Feb 7, 2024","Thursday, Feb 8, 2024",2024-02-08 02:10:00,2024-02-08 09:37:00,07:27:00,00:00:00,00:00:00,1,07:27:00,07:03:08,100.0,89.6,05:01:43,05:05:02,00:44:42,01:17:45,50.8,55.1,61.0,59.3,46.0,48.4,271,135,142,86,,,,,,,,,
2024-02-09T20:59:59-05:00,"Thursday, Feb 8, 2024","Friday, Feb 9, 2024",2024-02-09 01:30:00,2024-02-09 09:48:00,08:18:00,00:14:00,00:00:00,1,08:04:00,07:07:25,97.2,90.6,05:59:57,05:04:02,02:25:12,01:17:39,50.6,53.0,,,47.0,48.1,115,133,67,85,,,,,,,,,
2024-02-12T20:59:59-05:00,"Sunday, Feb 11, 2024","Monday, Feb 12, 2024",2024-02-12 00:52:00,2024-02-12 11:33:00,10:41:00,01:50:00,00:00:00,1,08:51:00,07:32:51,82.8,90.6,06:36:31,05:22:34,02:57:00,01:24:35,58.7,54.3,,,46.0,47.9,82,129,55,82,,,,,,,,,
2024-02-14T20:59:59-05:00,"Tuesday, Feb 13, 2024","Wednesday, Feb 14, 2024",2024-02-14 02:16:00,2024-02-14 11:15:00,08:59:00,00:38:00,00:00:00,1,08:21:00,07:34:34,92.9,92.4,06:57:01,05:36:59,04:26:09,02:02:37,52.4,52.1,52.6,60.7,53.0,47.4,122,132,84,89,,,,,,,,,
2024-02-15T20:59:59-05:00,"Wednesday, Feb 14, 2024","Thursday, Feb 15, 2024",2024-02-15 02:16:00,2024-02-15 09:42:00,07:26:00,00:21:00,00:00:00,1,07:05:00,07:34:25,95.3,93.6,04:25:52,05:29:37,00:30:21,01:47:23,50.2,52.3,64.7,62.5,49.0,48.1,60,119,48,78,,,,,,,,,
2024-02-16T20:59:59-05:00,"Thursday, Feb 15, 2024","Friday, Feb 16, 2024",2024-02-16 02:19:00,2024-02-16 09:29:00,07:10:00,00:14:00,00:00:00,1,06:56:00,07:33:25,96.7,93.7,05:21:12,05:33:57,02:40:00,01:59:49,52.7,52.9,59.7,63.1,48.0,48.9,107,118,73,75,,,,,,,,,
2024-02-17T20:59:59-05:00,"Friday, Feb 16, 2024","Saturday, Feb 17, 2024",2024-02-17 01:23:00,2024-02-17 08:12:00,06:49:00,00:16:00,00:00:00,1,06:33:00,07:36:42,96.1,94.4,04:27:56,05:32:53,00:43:40,02:03:52,54.0,52.8,,,48.0,48.1,74,119,32,72,,,,,,,,,
2024-02-20T20:59:59-05:00,"Monday, Feb 19, 2024","Tuesday, Feb 20, 2024",2024-02-20 00:45:00,2024-02-20 11:00:00,10:15:00,01:17:00,00:00:00,1,08:58:00,07:49:42,87.5,92.7,06:15:12,05:43:23,03:14:17,02:25:14,50.8,52.8,50.2,64.7,50.0,48.7,70,90,57,59,,,,,,,,,
2024-02-21T20:59:59-05:00,"Tuesday, Feb 20, 2024","Wednesday, Feb 21, 2024",2024-02-21 01:42:00,2024-02-21 09:46:00,08:04:00,01:11:00,00:00:00,1,06:53:00,07:39:34,85.3,91.0,04:21:47,05:29:22,00:00:00,02:04:29,50.0,52.7,53.3,61.6,48.0,48.9,100,88,83,62,,,,,,,,,
2024-02-22T20:59:59-05:00,"Wednesday, Feb 21, 2024","Thursday, Feb 22, 2024",2024-02-22 01:55:00,2024-02-22 08:04:00,06:09:00,00:30:00,00:00:00,1,05:39:00,07:12:08,91.9,92.3,03:33:24,05:03:12,00:00:00,01:39:12,54.1,52.0,,,50.0,49.4,73,87,56,62,,,,,,,,,
2024-02-24T20:59:59-05:00,"Friday, Feb 23, 2024","Saturday, Feb 24, 2024",2024-02-24 02:44:00,2024-02-24 10:45:00,08:01:00,00:15:00,00:00:00,1,07:46:00,07:07:08,96.9,92.8,04:59:13,04:46:22,00:30:04,01:05:28,51.7,51.9,,,53.0,49.4,82,81,64,59,,,,,,,,,
2024-02-26T20:59:59-05:00,"Sunday, Feb 25, 2024","Monday, Feb 26, 2024",2024-02-26 01:27:00,2024-02-26 09:47:00,08:20:00,00:25:00,00:00:00,1,07:55:00,07:14:17,95.0,92.8,06:24:14,05:03:17,03:41:40,01:32:48,47.8,51.6,48.1,62.2,45.0,48.9,123,90,117,69,,,,,,,,,
2024-02-27T20:59:59-05:00,"Monday, Feb 26, 2024","Tuesday, Feb 27, 2024",2024-02-27 01:03:00,2024-02-27 10:16:00,09:13:00,00:02:00,00:00:00,1,09:11:00,07:33:34,99.6,93.2,05:25:23,05:03:53,00:15:45,01:12:12,47.2,50.8,57.2,61.9,48.0,48.9,117,91,78,70,,,,,,,,,
2024-02-28T20:59:59-05:00,"Tuesday, Feb 27, 2024","Wednesday, Feb 28, 2024",2024-02-28 02:30:00,2024-02-28 10:00:00,07:30:00,00:18:00,00:00:00,1,07:12:00,07:39:08,96.0,93.2,04:57:47,05:08:09,01:36:00,01:19:40,53.8,50.8,,,50.0,49.1,70,91,65,74,,,,,,,,,
2024-03-02T20:59:59-05:00,"Friday, Mar 1, 2024","Saturday, Mar 2, 2024",2024-03-02 02:45:00,2024-03-02 10:03:00,07:18:00,00:37:00,00:00:00,1,06:41:00,07:19:34,91.6,93.8,05:24:34,05:00:55,02:58:13,01:17:23,52.7,51.0,63.4,63.6,51.0,49.3,56,89,46,73,,,,,,,,,
2024-03-03T20:59:59-05:00,"Saturday, Mar 2, 2024","Sunday, Mar 3, 2024",2024-03-03 02:08:00,2024-03-03 10:58:00,08:50:00,01:24:00,00:00:00,1,07:26:00,07:24:17,84.2,93.6,04:58:10,05:06:06,00:29:44,01:21:38,63.4,52.9,65.5,65.3,53.0,50.0,61,83,45,67,,,,,,,,,
2024-03-04T20:59:59-05:00,"Sunday, Mar 3, 2024","Monday, Mar 4, 2024",2024-03-03 22:45:00,2024-03-04 06:31:00,07:46:00,00:32:00,00:00:00,1,07:14:00,07:37:51,93.1,93.8,05:52:56,05:26:03,02:35:00,01:43:46,54.5,53.0,56.2,65.6,46.0,49.4,97,87,63,68,,,,,,,,,
2024-03-05T20:59:59-05:00,"Monday, Mar 4, 2024","Tuesday, Mar 5, 2024",2024-03-04 23:00:00,2024-03-05 06:53:00,07:53:00,00:05:00,00:00:00,1,07:48:00,07:38:08,98.9,94.1,06:03:36,05:35:14,02:09:06,01:57:55,52.1,53.1,69.9,62.2,50.0,49.0,53,83,49,66,,,,,,,,,
2024-03-06T20:59:59-05:00,"Tuesday, Mar 5, 2024","Wednesday, Mar 6, 2024",2024-03-05 23:45:00,2024-03-06 07:00:00,07:15:00,00:18:00,00:00:00,1,06:57:00,07:29:51,95.9,94.2,05:29:31,05:27:25,02:58:43,01:51:47,55.8,54.2,68.6,65.1,52.0,50.0,79,76,52,57,,,,,,,,,
2024-03-07T20:59:59-05:00,"Wednesday, Mar 6, 2024","Thursday, Mar 7, 2024",2024-03-06 23:57:00,2024-03-07 06:50:00,06:53:00,01:26:00,00:00:00,1,05:27:00,06:57:51,79.2,91.3,03:34:50,05:11:38,01:33:26,02:02:53,52.4,54.9,52.9,64.5,50.0,50.3,103,74,66,55,,,,,,,,,
2024-03-08T20:59:59-05:00,"Thursday, Mar 7, 2024","Friday, Mar 8, 2024",2024-03-07 23:30:00,2024-03-08 06:43:00,07:13:00,00:13:00,00:00:00,1,07:00:00,06:56:08,97.0,91.4,05:07:06,05:12:58,00:00:00,01:49:10,54.1,55.0,70.1,63.8,50.0,50.3,75,75,62,55,,,,,,,,,
2024-03-09T20:59:59-05:00,"Friday, Mar 8, 2024","Saturday, Mar 9, 2024",2024-03-09 01:56:00,2024-03-09 12:18:00,10:22:00,01:24:00,00:00:00,1,08:58:00,07:15:42,86.5,90.7,06:29:57,05:22:18,00:15:22,01:25:54,74.7,58.1,73.5,65.2,62.0,51.9,28,71,20,51,,,,,,,,,
2024-03-10T21:59:59-04:00,"Saturday, Mar 9, 2024","Sunday, Mar 10, 2024",2024-03-10 05:09:00,2024-03-10 11:44:00,06:35:00,00:15:00,00:00:00,1,06:20:00,07:06:17,96.2,92.4,04:45:38,05:20:30,00:30:24,01:26:00,71.6,59.3,68.4,65.7,61.0,53.0,50,69,33,49,,,,,,,,,
2024-03-11T20:59:59-04:00,"Sunday, Mar 10, 2024","Monday, Mar 11, 2024",2024-03-10 23:30:00,2024-03-11 06:42:00,07:12:00,00:21:00,00:00:00,1,06:51:00,07:03:00,95.1,92.7,04:57:04,05:12:32,02:17:00,01:23:25,50.5,58.7,67.3,67.3,49.0,53.4,127,73,90,53,,,,,,,,,
2024-03-12T20:59:59-04:00,"Monday, Mar 11, 2024","Tuesday, Mar 12, 2024",2024-03-11 23:56:00,2024-03-12 06:47:00,06:51:00,00:14:00,00:00:00,1,06:37:00,06:52:51,96.6,92.4,05:14:52,05:05:34,02:47:58,01:28:59,58.9,59.7,69.8,67.2,49.0,53.3,83,78,62,55,,,,,,,,,
2024-03-13T20:59:59-04:00,"Tuesday, Mar 12, 2024","Wednesday, Mar 13, 2024",2024-03-12 23:59:00,2024-03-13 06:50:00,06:51:00,00:20:00,00:00:00,1,06:31:00,06:49:08,95.1,92.2,05:27:41,05:05:18,03:07:00,01:30:10,55.7,59.7,74.3,68.1,51.0,53.1,186,93,111,63,,,,,,,,,
2024-03-14T20:59:59-04:00,"Wednesday, Mar 13, 2024","Thursday, Mar 14, 2024",2024-03-13 23:44:00,2024-03-14 07:25:00,07:41:00,00:14:00,00:00:00,1,07:27:00,07:06:17,97.0,94.8,05:38:55,05:23:02,02:49:33,01:41:02,53.9,59.9,,,81.0,57.6,123,96,73,64,,,,,,,,,
2024-03-17T20:59:59-04:00,"Saturday, Mar 16, 2024","Sunday, Mar 17, 2024",2024-03-17 01:45:00,2024-03-17 10:03:00,08:18:00,00:13:00,00:00:00,1,08:05:00,07:15:34,97.4,94.8,05:34:19,05:26:55,02:16:24,02:00:31,67.2,61.8,,,52.0,57.9,117,102,54,63,,,,,,,,,
2024-03-19T20:59:59-04:00,"Monday, Mar 18, 2024","Tuesday, Mar 19, 2024",2024-03-18 23:15:00,2024-03-19 06:47:00,07:32:00,00:31:00,00:00:00,1,07:01:00,06:58:51,93.1,95.8,04:48:51,05:12:29,02:15:19,02:17:39,51.8,58.5,68.4,75.8,49.0,56.0,67,108,58,69,,,,,,,,,
2024-03-20T20:59:59-04:00,"Tuesday, Mar 19, 2024","Wednesday, Mar 20, 2024",2024-03-19 22:59:00,2024-03-20 06:50:00,07:51:00,00:17:00,00:00:00,1,07:34:00,07:09:25,96.4,95.8,06:00:02,05:23:06,03:07:52,02:40:09,58.0,56.6,66.2,75.4,49.0,54.3,96,114,61,73,,,,,,,,,
2024-03-21T20:59:59-04:00,"Wednesday, Mar 20, 2024","Thursday, Mar 21, 2024",2024-03-20 23:44:00,2024-03-21 06:50:00,07:06:00,00:35:00,00:00:00,1,06:31:00,07:06:34,91.8,95.3,05:08:47,05:24:47,03:08:16,02:47:28,52.0,56.8,71.9,76.1,47.0,54.0,59,105,54,67,,,,,,,,,
2024-03-22T20:59:59-04:00,"Thursday, Mar 21, 2024","Friday, Mar 22, 2024",2024-03-21 23:30:00,2024-03-22 08:07:00,08:37:00,00:17:00,00:00:00,1,08:20:00,07:21:17,96.7,95.4,06:19:46,05:34:03,02:51:52,02:48:02,51.6,55.8,66.9,75.7,51.0,54.3,185,119,120,76,,,,,,,,,
2024-03-23T20:59:59-04:00,"Friday, Mar 22, 2024","Saturday, Mar 23, 2024",2024-03-23 02:39:00,2024-03-23 09:48:00,07:09:00,00:47:00,00:00:00,1,06:22:00,07:20:00,89.0,94.5,04:38:21,05:27:00,01:46:58,02:36:36,53.3,55.4,55.4,73.0,52.0,54.4,176,118,123,78,,,,,,,,,
